Boundary,Protocol,Timestamp,Frame_Bytes,TCP_Payload_Bytes
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.429782,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.4297824,108,54
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.440898,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.4449937,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.4558656,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.4609885,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.4708765,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.474111,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.4813411,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.4838743,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.4872565,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.4958792,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5005903,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5103192,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.51414,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5221846,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5271647,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5348713,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5402236,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5491989,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.554024,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5629077,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5668738,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5749192,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.579737,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5903437,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.590869,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5953925,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5953932,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.5980403,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.602886,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.6037078,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.6037083,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.6158745,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.6195002,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.6492047,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.6519258,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.667934,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.671917,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.679982,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.684611,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.693896,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.6975777,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7078843,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7130098,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7219253,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7256498,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.73319,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7360666,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7451923,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.7451932,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.746739,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.7467406,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.7484486,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.748449,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.7493863,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.7508843,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.752354,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.756912,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7610915,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7699115,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7741158,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7820063,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7870796,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.790343,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7939079,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7953327,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7953331,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.7981112,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255652.799728,340,286
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255652.8006158,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255652.8006165,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255652.8013155,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8036,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8078847,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8113422,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8212306,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8243852,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8339818,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.837227,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8469229,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.852278,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8639262,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8676786,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8762076,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8809032,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8902044,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.8941538,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9042048,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9071548,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9172187,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9222374,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9301016,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9350402,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9365783,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9413452,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9413464,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.942368,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9448953,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.946791,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9467914,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.948152,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9524808,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9536445,122,68
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9558825,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.958481,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9584813,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.959754,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9641294,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9652505,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9688928,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9697964,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9697967,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9710703,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9756377,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9767714,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9812703,108,54
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.981898,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9824703,130,76
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9873056,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.987306,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9885898,122,68
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9904006,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9933043,69,15
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255652.9933047,108,54
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9958854,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255652.9958856,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0015132,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0015137,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0109217,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0145445,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0229323,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0283756,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0372198,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0410588,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.04106,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.049226,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.054636,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0642195,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.068293,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.077934,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0814579,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0909493,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.0943758,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1039608,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1073744,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.117226,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1202521,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.129894,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1333885,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1429148,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.146757,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.156932,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1625512,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1709607,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1757722,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1839626,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1887898,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1904075,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1941648,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1961718,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1969223,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.1995428,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.199543,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.2092888,153,99
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.2109194,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.2154446,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.2562535,125,71
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.2562554,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.273931,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.2775912,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.286002,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.290984,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.2989755,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.2989762,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.2998023,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.2998035,60,0
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.3002408,150,96
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.302307,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.3034623,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3034625,65,11
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255653.3051155,303,249
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255653.3060303,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255653.3060308,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.3078313,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.3084562,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.3472676,128,74
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.347269,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3499947,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.351384,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.354295,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3709462,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3740268,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3819885,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3866494,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3904562,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3949502,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3949506,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.3962057,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.400386,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.4003868,66,12
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.4302974,348,294
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.4302988,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.43101,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.4362142,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.4403973,128,74
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.472967,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.4763339,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.4869611,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.4919868,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5008323,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5008328,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5056343,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.505635,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5056355,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5075388,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5110643,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5127456,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5139277,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5172863,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.517287,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5183861,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5230105,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.524024,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5249298,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5287154,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.528716,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5304525,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5341265,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5358012,118,64
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5369403,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5402634,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5402641,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.542129,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5460675,108,54
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255653.546927,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5469272,130,76
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.551938,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5519383,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5535727,122,68
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.555583,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.5555837,108,54
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.564934,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5684888,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5769348,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.581016,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.590246,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5905087,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5942602,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5942607,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5962462,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.5995364,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255653.6013465,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6029198,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6079643,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6169362,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6205518,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6362584,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6415167,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.660261,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6642373,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.674255,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6777985,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.686265,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6907935,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.6992831,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.703318,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.711956,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7163653,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7249541,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7296813,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7379472,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.742611,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7509499,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7557971,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7649755,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7692554,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.776965,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.782626,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7905636,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7905643,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.795536,69,15
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7955368,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.7985842,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8014772,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8029616,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8073497,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8159614,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8205066,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8289561,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8335876,65,11
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255653.8386316,475,421
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.8393033,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255653.839304,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255653.8399334,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.840824,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.8408241,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8419323,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.8443134,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.8455513,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8465614,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.8471658,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.848561,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8559597,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8596778,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8692577,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8731675,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8812914,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8856423,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.892986,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.8960724,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255653.9015193,60,0
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.90714,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.9118607,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.9202745,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.9244385,65,11
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.9332848,66,12
S7-1200 <-> Micro820 (Modbus TCP),Modbus TCP,1788255653.936865,65,11
